Florida Fish And Wildlife Conservation Commission,,,,,,
Commercial Landings Summary,,,,,,
Years: 1985 - 2026,,,,,,
Species: ALL FOOD AND BAIT,,,,,,
Subject to Revision,,,,,,
Years before 2025 are final,,,,,,
"Report created: July 13, 2026",,,,,,
,,,,,,
,,,,,,
Year,County Landed,Species,Pounds,Trips,Average Price,Estimated Value
1985,BREVARD,"GROUPER, GAG",59612,169,1.35,80325
1985,BREVARD,"GROUPER, GOLIATH",529,3,0.67,354
1985,BREVARD,"GROUPER, MIXED",41363,197,1.16,48023
1985,BREVARD,"GROUPER, NASSAU",112,5,1.53,171
1985,BREVARD,"GROUPER, OTHER",510,8,1.37,700
1985,BREVARD,"GROUPER, RED",12869,16,1.17,15050
1985,BREVARD,"GROUPER, SCAMP",1096,39,1.5,1644
1985,BREVARD,"GROUPER, SNOWY",16533,18,1.19,19756
1985,BREVARD,"GROUPER, WARSAW",1505,8,0.71,1071
1985,BREVARD,"GROUPER, YELLOWFIN",3803,9,1.27,4835
1985,BREVARD,GRUNTS,84,7,0.3,25
1985,BREVARD,HOGFISH,97,2,0.82,79
1985,BREVARD,"JACK, CREVALLE",7726,97,0.13,1040
1985,BREVARD,"JACK, MIXED",10759,205,0.2,2148
1985,BREVARD,"JACK, OTHER",12731,683,0.14,1766
1985,BREVARD,KINGFISH (WHITING),65150,1524,0.43,28047
1985,BREVARD,LADYFISH,43,3,0.2,9
1985,BREVARD,"MACKEREL, KING",55778,302,1.09,60630
1985,BREVARD,"MACKEREL, SPANISH",17285,561,0.29,5055
1985,BREVARD,"MARLIN, BLUE",1454,8,0.54,791
1985,BREVARD,"MARLIN, WHITE",676,2,0.46,314
1985,BREVARD,MENHADEN,255451,352,0.15,38318
1985,BREVARD,MISC. FOOD FISH,52774,496,0.3,15876
1985,BREVARD,MISC. INDUSTRIAL FISH,4742,18,0.3,1423
1985,BREVARD,"MULLET, BLACK",418368,2168,0.28,119171
1985,BREVARD,"MULLET, SILVER",74253,85,0.3,22276
1985,BREVARD,PERMIT,465,64,0.55,257
1985,BREVARD,POMPANO,36259,633,3.24,117488
1985,BREVARD,PORGIES,3770,81,0.69,2615
1985,BREVARD,RAYS & SKATES,259,1,0.15,39
1985,BREVARD,SAND PERCH (SERRANIDAE),151,14,0.36,55
1985,BREVARD,"SARDINES, SPANISH",62,4,0.09,6
1985,BREVARD,"SEA BASS, MIXED",1736,87,0.53,912
1985,BREVARD,"SEATROUT, SAND",718,8,0.66,474
1985,BREVARD,"SEATROUT, SPOTTED",61536,2556,0.96,59116
1985,BREVARD,"SEATROUT, WEAKFISH",4564,629,0.65,2950
1985,BREVARD,SHARK,314960,392,0.27,83841
1985,BREVARD,SHARK FINS,4759,187,3.8,18084
1985,BREVARD,SHEEPSHEAD,47089,1288,0.49,23056
1985,BREVARD,"SNAPPER, GREY (MANGROVE)",1626,323,1.15,1876
1985,BREVARD,"SNAPPER, LANE",4,3,0.68,3
1985,BREVARD,"SNAPPER, MUTTON",290,27,1.45,420
1985,BREVARD,"SNAPPER, OTHER",466,13,1.2,559
1985,BREVARD,"SNAPPER, RED",19058,228,2.1,40004
1985,BREVARD,"SNAPPER, SILK",21,1,1.58,33
1985,BREVARD,"SNAPPER, VERMILION",32,10,1.3,42
1985,BREVARD,SPOT,341432,2562,0.4,136247
1985,BREVARD,SWORDFISH,344,3,2.91,1002
1985,BREVARD,TILAPIA (NILE PERCH),261,11,0.7,183
1985,BREVARD,TILEFISH (GOLDEN),185954,57,1.15,214261
1985,BREVARD,"TILEFISH, BLUELINE (GRAY)",9264,59,0.71,6534
1985,BREVARD,TRIGGERFISH,52,5,0.64,34
1985,BREVARD,"TUNA, BIGEYE",64,1,,0
1985,BREVARD,"TUNA, BLACKFIN",1979,9,0.78,1536
1985,BREVARD,"TUNA, BLUEFIN",436,1,0.4,175
1985,BREVARD,"TUNNY, LITTLE (BONITO)",86,2,0.15,13
1985,BREVARD,WAHOO,446,8,0.95,425
1985,BREVARD,"CLAMS, HARD, BUTTON",24695,20890,,0
1985,BREVARD,"CLAMS, HARD, CHERRY",267543,39877,1.14,305871
1985,BREVARD,"CLAMS, HARD, CHOWDER",42615,6689,0.6,25585
1985,BREVARD,"CLAMS, HARD, LITTLENECK",11716,2413,,0
1985,BREVARD,"CLAMS, HARD, MIDDLENECK",671623,42663,6.86,4606394
1985,BREVARD,"CLAMS, HARD, TOPNECK",82262,7732,,0
1985,BREVARD,"CLAMS, HARD, UNGRADED",211404,9035,4.68,988855
1985,BREVARD,"CLAMS, SUNRAY VENUS",2573,5,0.1,257
1985,BREVARD,"CRAB, BLUE (HARD)",1742311,3976,0.35,609928
1985,BREVARD,"CRAB, BLUE (SOFT)",447,54,,0
1985,BREVARD,"CRAB, STONE, LARGE CLAWS",147,5,4.57,672
1985,BREVARD,"CRAB, STONE, MEDIUM CLAWS",484,39,3.64,1762
1985,BREVARD,"CRAB, STONE, SMALL CLAWS",28,6,3.5,98
1985,BREVARD,"LOBSTER, SPANISH",124,1,4.9,608
1985,BREVARD,"LOBSTER, SPINY",8723,37,2.39,20848
1985,BREVARD,OCTOPUS,119,1,0.6,71
1985,BREVARD,OYSTERS,64253,56,0.51,32500
1985,BREVARD,"SCALLOPS, CALICO",9916928,8091,,0
1985,BREVARD,SQUID,780,18,0.38,296
1985,BREVARD,"SHRIMP, BROWN",14393,46,2.23,32029
1985,BREVARD,"SHRIMP, OTHER",15413,14,0.51,7846
1985,BREVARD,"SHRIMP, PINK",11079,11,1.87,20685
1985,BREVARD,"SHRIMP, ROCK",277342,60,0.61,168726
1985,BREVARD,"SHRIMP, ROYAL RED",29,1,0.28,8
1985,BREVARD,"SHRIMP, WHITE",179758,253,2.61,468938
1985,BREVARD,"SHRIMP, BAIT",2011,18,1.5,3017
1985,BROWARD,AMBERJACKS,1816,9,0.22,402
1985,BROWARD,BLUE RUNNER,98,1,0.15,15
1985,BROWARD,BLUEFISH,108,5,0.17,18
1985,BROWARD,COBIA,2199,24,0.78,1712
1985,BROWARD,DOLPHIN,34307,313,0.78,26753
1985,BROWARD,"DRUM, BLACK",25,1,0.25,6
1985,BROWARD,"DRUM, RED (REDFISH)",144,3,0.64,92
1985,BROWARD,FLOUNDERS,60,2,1.13,68
1985,BROWARD,"GROUPER, BLACK",29158,134,1.43,41766
1985,BROWARD,"GROUPER, GAG",2823,25,1.35,3803
1985,BROWARD,"GROUPER, GOLIATH",0,1,,0
1985,BROWARD,"GROUPER, MIXED",467,6,1.16,543
1985,BROWARD,"GROUPER, NASSAU",30,1,1.53,45
1985,BROWARD,"GROUPER, OTHER",1991,47,1.37,2733
1985,BROWARD,"GROUPER, RED",6083,72,1.17,7114
1985,BROWARD,"GROUPER, SCAMP",284,8,1.5,427
1985,BROWARD,"GROUPER, SNOWY",7191,28,1.19,8593
1985,BROWARD,"GROUPER, WARSAW",197,4,0.71,140
1985,BROWARD,"GROUPER, YELLOWFIN",454,6,1.27,578
1985,BROWARD,GRUNTS,2710,28,0.41,1111
1985,BROWARD,HOGFISH,2966,53,0.82,2432
1985,BROWARD,"JACK, MIXED",36,2,0.2,7
1985,BROWARD,"JACK, OTHER",240,5,0.14,34
1985,BROWARD,LADYFISH,43,1,0.2,9
1985,BROWARD,"MACKEREL, KING",10919,124,1.09,11864
1985,BROWARD,"MACKEREL, SPANISH",298,8,0.29,86
1985,BROWARD,"MARLIN, BLUE",45629,124,0.54,24822
1985,BROWARD,"MARLIN, WHITE",4940,43,0.46,2292
1985,BROWARD,MENHADEN,42,1,0.15,6
1985,BROWARD,MISC. FOOD FISH,56629,356,0.3,17090
1985,BROWARD,MISC. INDUSTRIAL FISH,1131,6,0.3,339
1985,BROWARD,"MULLET, BLACK",818,4,0.28,229
1985,BROWARD,POMPANO,186,7,3.24,603
1985,BROWARD,PORGIES,1172,26,0.69,813
1985,BROWARD,SAND PERCH (SERRANIDAE),38,1,0.39,15
1985,BROWARD,"SEA BASS, MIXED",46,1,0.53,24
1985,BROWARD,"SEATROUT, SPOTTED",133,6,0.96,128
1985,BROWARD,"SEATROUT, WEAKFISH",106,1,0.65,69
1985,BROWARD,SHARK,63449,219,0.27,16899
1985,BROWARD,SHARK FINS,857,43,3.8,3257
1985,BROWARD,SHEEPSHEAD,12,2,0.49,6
1985,BROWARD,"SNAPPER, GREY (MANGROVE)",6510,100,1.18,7683
1985,BROWARD,"SNAPPER, LANE",3471,42,0.69,2408
1985,BROWARD,"SNAPPER, MIXED",8820,118,1.59,14064
1985,BROWARD,"SNAPPER, MUTTON",21839,230,1.45,31677
1985,BROWARD,"SNAPPER, OTHER",3321,45,1.2,3979
1985,BROWARD,"SNAPPER, RED",2166,13,2.1,4546
1985,BROWARD,"SNAPPER, SILK",112,3,1.58,177
1985,BROWARD,"SNAPPER, VERMILION",9401,44,1.3,12195
1985,BROWARD,"SNAPPER, YELLOWTAIL",7224,105,1.43,10305
1985,BROWARD,SWORDFISH,1621074,670,2.91,4716961
1985,BROWARD,TILEFISH (GOLDEN),3582,43,1.15,4125
1985,BROWARD,"TILEFISH, BLUELINE (GRAY)",1763,27,0.71,1243
1985,BROWARD,TRIGGERFISH,734,5,0.64,473
1985,BROWARD,"TUNA, BIGEYE",73559,139,,0
1985,BROWARD,"TUNA, BLACKFIN",3010,34,0.78,2336
1985,BROWARD,"TUNA, BLUEFIN",51989,68,0.4,20796
1985,BROWARD,"TUNA, YELLOWFIN",136294,350,1.35,184269
1985,BROWARD,"TUNNY, LITTLE (BONITO)",11,1,0.15,2
1985,BROWARD,WAHOO,3173,50,0.95,3020
1985,BROWARD,"CRAB, BLUE (HARD)",72,1,0.35,25
1985,BROWARD,"CRAB, STONE, JUMBO CLAWS",5,1,5.5,28
1985,BROWARD,"CRAB, STONE, LARGE CLAWS",33,3,4.57,151
1985,BROWARD,"CRAB, STONE, MEDIUM CLAWS",399,5,3.64,1452
1985,BROWARD,"CRAB, STONE, SMALL CLAWS",16,1,3.5,56
1985,BROWARD,"CRAB, STONE, UNGRD CLAWS",166,4,4.08,677
1985,BROWARD,"LOBSTER, SPANISH",183,1,4.9,897
1985,BROWARD,"LOBSTER, SPINY",57063,343,2.39,136451
1985,BROWARD,MISC. INVERTEBRATES,507,10,0.6,304
1985,BROWARD,OCTOPUS,76,12,0.6,46
1985,BROWARD,"SHRIMP, PINK",204,1,1.71,349
1985,BROWARD,"SHRIMP, WHITE",268,4,2.57,689
1985,CHARLOTTE,AMBERJACKS,4847,195,0.22,1072
1985,CHARLOTTE,BAIT FISH,2340,261,1.61,3767
1985,CHARLOTTE,BLUE RUNNER,229,4,0.15,34
1985,CHARLOTTE,BLUEFISH,17962,596,0.17,3054
1985,CHARLOTTE,CATFISH,258,7,0.39,101
1985,CHARLOTTE,COBIA,2082,72,0.78,1622
1985,CHARLOTTE,CROAKER,5,5,0.39,2
1985,CHARLOTTE,DOLPHIN,67,6,0.78,52
1985,CHARLOTTE,"DRUM, BLACK",4187,388,0.25,1047
1985,CHARLOTTE,"DRUM, RED (REDFISH)",76949,2006,0.64,49274
1985,CHARLOTTE,FLOUNDERS,3340,1218,1.13,3774
1985,CHARLOTTE,"GROUPER, BLACK",40679,183,1.43,58261
1985,CHARLOTTE,"GROUPER, GAG",2,1,1.35,3
1985,CHARLOTTE,"GROUPER, GOLIATH",5347,25,0.67,3579
1985,CHARLOTTE,"GROUPER, OTHER",107,2,1.37,147
1985,CHARLOTTE,"GROUPER, RED",77992,148,1.17,91211
1985,CHARLOTTE,"GROUPER, SCAMP",3469,45,1.5,5204
1985,CHARLOTTE,"GROUPER, WARSAW",182,1,0.71,129
1985,CHARLOTTE,"GROUPER, YELLOWFIN",354,1,1.27,450
1985,CHARLOTTE,GRUNTS,881,36,0.41,361
1985,CHARLOTTE,HOGFISH,3,1,0.82,3
1985,CHARLOTTE,"JACK, CREVALLE",71423,298,0.13,9285
1985,CHARLOTTE,"JACK, MIXED",77006,910,0.2,15401
1985,CHARLOTTE,"JACK, OTHER",17721,99,0.14,2481
1985,CHARLOTTE,KINGFISH (WHITING),4269,434,0.43,1836
1985,CHARLOTTE,LADYFISH,30,3,0.2,6
1985,CHARLOTTE,"MACKEREL, KING",166,5,1.09,181
1985,CHARLOTTE,"MACKEREL, SPANISH",10112,249,0.29,2932
1985,CHARLOTTE,MENHADEN,9,1,0.15,1
1985,CHARLOTTE,MISC. FOOD FISH,7859,134,0.3,2358
1985,CHARLOTTE,MISC. INDUSTRIAL FISH,5514,15,0.3,1654
1985,CHARLOTTE,MOJARRA,1043,134,0.33,344
1985,CHARLOTTE,"MULLET, BLACK",2461160,6608,0.28,689132
1985,CHARLOTTE,"MULLET, SILVER",730,3,0.3,219
1985,CHARLOTTE,PERMIT,5220,375,0.55,2871
1985,CHARLOTTE,POMPANO,20272,862,3.24,65681
1985,CHARLOTTE,PORGIES,95,3,0.69,66
1985,CHARLOTTE,SAND PERCH (SERRANIDAE),71133,2379,0.39,27742
1985,CHARLOTTE,"SCAD, BIGEYE (GOGGLE EYE)",124,2,0.35,43
1985,CHARLOTTE,"SEA BASS, MIXED",12,2,0.53,6
1985,CHARLOTTE,"SEATROUT, SAND",142,34,0.66,94
1985,CHARLOTTE,"SEATROUT, SILVER",8,2,0.25,2
1985,CHARLOTTE,"SEATROUT, SPOTTED",76379,3735,0.96,73324
1985,CHARLOTTE,"SEATROUT, WEAKFISH",4992,192,0.65,3245
1985,CHARLOTTE,SHAD,9604,315,0.57,5474
1985,CHARLOTTE,SHARK,11372,214,0.27,3027
1985,CHARLOTTE,SHEEPSHEAD,27723,2304,0.49,13584
1985,CHARLOTTE,"SNAPPER, GREY (MANGROVE)",3636,537,1.18,4292
1985,CHARLOTTE,"SNAPPER, LANE",44,7,0.68,30
1985,CHARLOTTE,"SNAPPER, MIXED",17,1,1.59,27
1985,CHARLOTTE,"SNAPPER, MUTTON",514,17,1.45,745
1985,CHARLOTTE,"SNAPPER, OTHER",104,5,1.2,125
1985,CHARLOTTE,"SNAPPER, RED",2847,51,2.1,5976
1985,CHARLOTTE,"SNAPPER, YELLOWTAIL",1551,14,1.42,2207
1985,CHARLOTTE,SPOT,14236,915,0.4,5694
1985,CHARLOTTE,TILAPIA (NILE PERCH),13,4,0.7,9
1985,CHARLOTTE,"TILEFISH, BLUELINE (GRAY)",67,1,0.71,47
1985,CHARLOTTE,TRIGGERFISH,16,1,0.64,10
1985,CHARLOTTE,"TUNA, BLACKFIN",28,1,0.78,21
1985,CHARLOTTE,"TUNA, SKIPJACK",1,1,0.1,1
1985,CHARLOTTE,"TUNNY, LITTLE (BONITO)",700,19,0.15,105
1985,CHARLOTTE,WAHOO,96,3,0.95,91
1985,CHARLOTTE,"CLAMS, HARD, MIDDLENECK",3,7,6.86,23
1985,CHARLOTTE,"CRAB, BLUE (HARD)",67591,338,0.35,23657
1985,CHARLOTTE,"CRAB, BLUE (SOFT)",3695,105,,0
1985,CHARLOTTE,"CRAB, STONE, LARGE CLAWS",575,19,4.57,2628
1985,CHARLOTTE,"CRAB, STONE, MEDIUM CLAWS",673,18,3.64,2450
1985,CHARLOTTE,OCTOPUS,114,3,0.6,68
1985,CHARLOTTE,SQUID,657,10,0.38,250
1985,CHARLOTTE,"SHRIMP, BROWN",64,2,2.26,143
1985,CHARLOTTE,"SHRIMP, OTHER",491,5,2.04,1002
1985,CHARLOTTE,"SHRIMP, PINK",90889,73,1.99,180701
1985,CHARLOTTE,"SHRIMP, BAIT",270,5,1.5,405
1985,CITRUS,AMBERJACKS,118,7,0.22,26
1985,CITRUS,BAIT FISH,604,16,0.25,151
1985,CITRUS,BLUE RUNNER,154,2,0.15,23
1985,CITRUS,BLUEFISH,1260,41,0.17,214
1985,CITRUS,CATFISH,3913,51,0.39,1526
1985,CITRUS,COBIA,294,17,0.78,229
1985,CITRUS,DOLPHIN,46,5,0.7,32
1985,CITRUS,"DRUM, BLACK",63,12,0.25,16
1985,CITRUS,"DRUM, RED (REDFISH)",6884,489,0.64,4409
1985,CITRUS,EELS,15,3,0.35,5
1985,CITRUS,FLOUNDERS,6091,618,1.13,6883
1985,CITRUS,"GROUPER, BLACK",12966,42,1.43,18570
1985,CITRUS,"GROUPER, GAG",21613,20,1.35,29122
1985,CITRUS,"GROUPER, GOLIATH",67,1,0.67,45
1985,CITRUS,"GROUPER, NASSAU",355,1,1.53,542
1985,CITRUS,"GROUPER, OTHER",6385,34,1.37,8766
1985,CITRUS,"GROUPER, RED",12403,46,1.17,14505
1985,CITRUS,"GROUPER, SCAMP",228,11,1.5,342
1985,CITRUS,GRUNTS,2595,44,0.41,1064
1985,CITRUS,"JACK, CREVALLE",6921,13,0.13,900
1985,CITRUS,"JACK, MIXED",2304,13,0.2,461
1985,CITRUS,"JACK, OTHER",8431,82,0.14,1180
1985,CITRUS,KINGFISH (WHITING),60,5,0.43,26
1985,CITRUS,LADYFISH,23,3,0.2,5
1985,CITRUS,"MACKEREL, KING",230,3,1.09,250
1985,CITRUS,"MACKEREL, SPANISH",19,3,0.29,6
1985,CITRUS,MENHADEN,573,4,0.15,86
1985,CITRUS,MISC. FOOD FISH,2402,36,0.3,721
1985,CITRUS,MISC. INDUSTRIAL FISH,12287,79,0.3,3686
1985,CITRUS,MOJARRA,57,1,0.33,19
1985,CITRUS,"MULLET, BLACK",1246933,2498,0.28,350682
1985,CITRUS,"MULLET, SILVER",974,4,0.3,292
1985,CITRUS,PERMIT,2,1,0.55,1
1985,CITRUS,POMPANO,371,37,3.24,1202
1985,CITRUS,PORGIES,1207,14,0.69,837
1985,CITRUS,SAND PERCH (SERRANIDAE),40,2,0.39,16
1985,CITRUS,"SEA BASS, MIXED",3839,54,0.53,2017
1985,CITRUS,"SEATROUT, SAND",294,11,0.66,194
1985,CITRUS,"SEATROUT, SPOTTED",33756,1085,0.96,32404
1985,CITRUS,"SEATROUT, WEAKFISH",1323,48,0.65,860
1985,CITRUS,SHAD,5157,35,0.57,2939
1985,CITRUS,SHARK,10565,142,0.27,2812
1985,CITRUS,SHEEPSHEAD,16062,1020,0.49,7870
1985,CITRUS,"SNAPPER, GREY (MANGROVE)",1311,54,1.18,1547
1985,CITRUS,"SNAPPER, MIXED",4,2,1.59,7
1985,CITRUS,"SNAPPER, OTHER",240,7,1.2,287
1985,CITRUS,"SNAPPER, RED",1460,19,2.1,3064
1985,CITRUS,"SNAPPER, SILK",306,3,1.58,483
1985,CITRUS,"SNAPPER, VERMILION",397,6,1.3,516
1985,CITRUS,SPOT,1957,90,0.4,783
1985,CITRUS,SWORDFISH,317,4,2.91,921
1985,CITRUS,TILAPIA (NILE PERCH),90,3,0.7,63
1985,CITRUS,"TILEFISH, BLUELINE (GRAY)",147,4,0.71,103
1985,CITRUS,TRIGGERFISH,480,12,0.64,310
1985,CITRUS,"TUNA, BLUEFIN",24,1,0.4,10
1985,CITRUS,"CLAMS, SUNRAY VENUS",10,1,0.1,1
1985,CITRUS,"CRAB, BLUE (HARD)",1098441,2847,0.35,384454
1985,CITRUS,"CRAB, BLUE (SOFT)",259,2,,0
1985,CITRUS,"CRAB, STONE, JUMBO CLAWS",366,3,5.5,2013
1985,CITRUS,"CRAB, STONE, LARGE CLAWS",156856,1616,4.57,716777
1985,CITRUS,"CRAB, STONE, MEDIUM CLAWS",126662,1679,3.64,460961
1985,CITRUS,MISC. INVERTEBRATES,514,3,,0
1985,CITRUS,OCTOPUS,350,5,0.6,210
1985,CITRUS,OYSTERS,9713,135,1.12,10908
1985,CITRUS,"SCALLOPS, BAY",1578,54,,0
1985,CITRUS,"SHRIMP, BROWN",219310,627,1.95,428214
1985,CITRUS,"SHRIMP, OTHER",48900,131,1.97,96200
1985,CITRUS,"SHRIMP, PINK",17420,35,1.71,29792
1985,CITRUS,"SHRIMP, ROCK",257,1,0.6,154
1985,CITRUS,"SHRIMP, WHITE",39418,61,2.22,87570
1985,CITRUS,"SHRIMP, BAIT",67614,708,535.75,36224187
1985,CLAY,"MULLET, BLACK",13,1,0.28,4
1985,CLAY,"SEATROUT, SPOTTED",28,2,0.96,27
1985,CLAY,"CRAB, BLUE (HARD)",150228,312,0.35,52580
1985,CLAY,"SCALLOPS, CALICO",15984,27,,0
